id,pir,name,ceased,taxNumber,kshNumber,ahtiNumber,ohNumber,address,excName,excDate
99787,576152,"LIGET OTTHON FOGYATÉKOS SZEMÉLYEK ÁPOLÓ, GONDOZÓ OTTHONA",,15576158116,15576158873031216,338984,,5000 Szolnok Liget út 27 ,Szummer Tibor,2019-02-15
101616,613077,LIGET ÓVODA,,,16926893801032201,,,1071 Budapest Városligeti fasor 39-41 ,,
87647,674379,LIGET ÓVODA,,16727546109,16727546851032209,,030869,4031 Debrecen Bartók Béla út 78 ,Korpai Beáta,2023-08-01
105473,669809,LIGET ÓVODA GALGAGYÖRK,,,16799558851032213,,032899,2681 Galgagyörk Kállói út 2 ,Sóti Mihályné,2006-09-01
86355,640570,LIGETSORI ÓVODA,,16700857207,16700857851032207,,029863,8000 Székesfehérvár Liget sor 49 ,Gelencsér Rita,2023-08-01
102081,617723,LIGETSZÉPE ÓVODA,,,16815494801032215,,,4621 Fényeslitke Kossuth utca 94 ,,
97015,413240,"LIGET ÚTI ÁLTALÁNOS ISKOLA, ELÖKÉSZITŐ, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY",,15413240116,15413240852032216,,038405,5000 Szolnok Liget utca 10 ,Dr.Kovácsné Okler Edit,2008-08-01
96446,388696,LILA ÓVODA,,15388698211,15388698851032211,,,2800 Tatabánya Verebély utca 1/a ,Kiss Istvánné,2008-08-01
105851,675101,LILLA TÉRI ÁLTALÁNOS ISKOLA,,16732038209,16732038852032209,,031084,4031 Debrecen Vág utca 9 ,Czellér András,2011-08-01
95912,367956,"LIPPAI JÁNOS KERTÉSZETI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM, SOPRON",,15367950208,15367950853231208,239023,,9400 Sopron Bánfalvi út 48-50 ,,
108667,823335,LIPPAI JÁNOS MEZŐGAZDASÁGI SZAKGIMNÁZIUM ÉS SZAKKÖZÉPISKOLA,,15823333215,15823333853231215,342462,033685,4400 Nyíregyháza Krúdy köz 2 ,Ferdinánd Tibor László,2019-07-01
96807,402482,LIPPAI JÁNOS SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,,15402484215,15402484853232215,,033685,4400 Nyíregyháza Krúdy köz 2 ,Gajdos István,2009-08-01
99020,555852,LIPPÓ BEZEDEK IVÁNDÁRDA SÁROK KÖZSÉGEK KÖRJEGYZŐSÉGE,,15555850102,15555850841132202,,,7781 Lippó Kossuth L utca 84 ,Szabadosné dr. Vargaity Ágnes,2013-01-01
94436,845852,LIPPÓI KATICA MINI BÖLCSŐDE,,15845852102,15845852889132202,,,7781 Lippó Ifjúság utca 2 ,Békefiné Faulstich Zsanett,2021-01-01
93470,832331,LIPPÓI ÓVODA ÉS KONYHA,,15832331202,15832331851032202,,203120,7781 Lippó Ifjúság utca 2 ,Siposné Péter Erika,2022-08-16
87367,665614,LIPTÁK GÁBOR VÁROSI KÖNYVTÁR,,16883347219,16883347910132219,,,8230 Balatonfüred Kossuth Lajos utca 35 ,Tóth Györgyi,2023-01-02
108673,823401,"LIPTHAY BÉLA MEZŐGAZDASÁGI ÉS ÉLELMISZERIPARI SZAKGIMNÁZIUM, SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",,15823405212,15823405853231212,342384,032305,3170 Szécsény Haynald Lajos utca 11 ,Filkor Lajos,2019-07-01
97927,452849,LIPTHAY BÉLA MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,,15452843212,15452843853231212,749310,032305,3170 Szécsény Haynald Lajos utca 11 ,Filkor Lajos,2012-04-01
103143,631431,LIPTÓD KÖZSÉGI KÖNYVTÁR,,,16629187910132202,,,7758 Liptód Dobó I. utca 1 ,,
101348,610395,LIPTÓD KÖZSÉG ÖNKORMÁNYZATÁNAK IDŐSEK KLUBJA,,,16628454853232202,,,7758 Liptód Dobó I. utca 1 ,,
96937,408549,"LISKA JÓZSEF ERŐSÁRÁMÚ SZAKKÖZÉPISKOLA, GIMNÁZIUM ÉS KOLLÉGIUM",,15408545216,15408545853232216,,036024,5100 Jászberény Rákóczi út 13-15 ,Hlavacska Andrásné,2007-09-01
99225,560311,LISPESZENTADORJÁN KÖRJEGYZŐSÉG,,15560311120,15560311841132220,,,8888 Lispeszentadorján Jókai út 4 ,Drávecz Gyuláné,2008-07-05
106030,677392,LISZNYAI UTCAI ÁLTALÁNOS ISKOLA,,16905760241,16905760852032201,,034791,1016 Budapest Lisznyai utca 40-42 ,,
104400,652016,LISZNYAY SZABÓ GÁBOR ZENEISKOLA ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,16793040213,16793040852032213,,040053,2112 Veresegyház Nap utca 14/A ,dr. Csécsyné dr. Drótos Edina,2012-08-01
98799,542913,LISZT FERENC ALAPFOKÚ MŰVÉSZETI ISKOLA,,15542913103,15542913852032203,,200935,6500 Baja Dózsa György út 18 ,Hazslinszkyné Jaross Adrienn,2008-08-01
98673,541037,LISZT FERENC ALAPFOKU MÜVÉSZETOKTATÁSI INTÉZMÉNY,,15541039103,15541039801032203,,,6500 Baja Dózsa György út 18 ,Béres Béla,2004-10-01
97915,452531,LISZT FERENC ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,15452537112,15452537801032212,,,2685 Nógrádsáp Hunyadi út 7 ,,
105390,668604,LISZT FERENC ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,,16797336852032213,,,2760 Nagykáta Szabadság tér 1 ,Szabó Ferenc,2005-08-01
105801,674302,LISZT FERENC ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,,16780000801032212,,,2685 Nógrádsáp Hunyadi út 7 ,Verebélyi Ákos,2003-08-01
103197,632108,LISZT FERENC ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,16636547103,16636547852032203,,039453,6300 Kalocsa Hunyadi János utca 5 ,Fehérvári István,2010-08-16
102741,624329,"LISZT FERENC ALAPFOKÚ MÜVÉSZETOKTATÁSI INTÉZMÉNY, LISZT FERENC ZENEISKOLA",,,16627910801032202,,,7621 Pécs Rákóczi utca 68 ,Apáthy Árpád,2002-09-01
106275,681348,LISZT FERENC ÁLTALÁNOS ISKOLA,,16926570242,16926570852032201,,035051,1146 Budapest Hermina út 23 ,Salamon Attiláné,2008-08-01
103106,630939,LISZT FERENC ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT MECSEKNÁDASD,,16626964102,16626964852032202,,027284,7695 Mecseknádasd Liszt F. utca 75/1 ,Vindics István,2012-11-15
97123,416670,LISZT FERENC MŰVÉSZETI ISKOLA ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,15416676117,15416676852032217,,,7100 Szekszárd Széchenyi utca 38 ,Pecze István,2005-08-01
102181,618720,LISZT FERENC UTCAI ÓVODA ÉS BÖLCSÖDE,,16624883102,16624883801032202,,,7940 Szentlőrinc Liszt Ferenc utca 2 ,,
96666,398161,LISZT FERENC ZENEISKOLA,,,15398161801032214,,,7400 Kaposvár Kossuth Lajos utca 21 ,,
104665,656410,LISZT FERENC ZENEISKOLA - ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,16809059114,16809059852032214,,040062,7400 Kaposvár Kossuth L. utca 21 ,Nagyné Soltra Monika,2012-01-01
105881,675529,"LISZT FERENC ZENEISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",,16713732208,16713732852032208,,039580,9022 Győr Liszt Ferenc utca 6 ,Szakács Erika,2011-08-01
82090,308955,LISZT FERENC ZENEMŰVÉSZETI EGYETEM,,15308957242,15308957854231201,037987,,1061 Budapest Liszt Ferenc tér 8 ,Dr. Kutnyánszky Csaba,2023-11-01
91392,803416,LITÉRI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15803414119,15803414841132519,,,8196 Litér Álmos utca 37 ,Bencze Éva,2013-01-01
97512,431989,LITÉR-KIRÁLYSZENTISTVÁN KÖZSÉGEK KÖRJEGYZŐSÉGE,,15431985119,15431985841132219,,,8196 Litér Álmos utca 37 ,Bencze Éva,2010-09-16
91857,809397,LITKEI ÓVODA,,15809393212,15809393851032212,,202251,3186 Litke Arany János út 6 ,Zsidainé Bócsó Nikoletta,2021-12-17
98014,454678,LITKE-PILINY KÖRJEGYZŐSÉG,,15454670212,15454670841132212,,,3134 Piliny Losonci út 25 ,Bagó József,2007-10-01
99504,569215,LÓCZY LAJOS GIMNÁZIUM ÉS KÉT TANÍTÁSI NYELVŰ IDEGENFORGALMI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM,,15569217219,15569217853132219,,037166,8230 Balatonfüred Ady E. utca 40 ,Hámoriné Duna Katalin,2009-08-16
100701,603074,LOGOPÉDIAI INTÉZET,,,16699977804232207,,,2400 Dunaújváros LILLA köz 1 ,,
103727,640745,LOGOPÉDIAI INTÉZET,,,16701858856032207,,101741,2400 Dunaújváros Lilla köz 1 ,HORVÁTHNÉ VARRÓ ILONA,2006-08-01
102637,623289,LOGOPÉDIAI INTÉZET ÉS ÁLTALÁNOS ISKOLA,,16794065113,16794065801032213,,,2100 Gödöllő Táncsics Mihály utca 1 ,,
86076,633491,LŐKÖSHÁZA KÖZSÉGI ÖNKORMÁNYZAT NAPKÖZI KONYHA,,16654828204,16654828562932204,,,5743 Lőkösháza Alapítók utca 20 ,Nagy Csaba,2006-04-01
86075,633480,LŐKÖSHÁZA KÖZSÉGI ÖNKORMÁNYZAT ÓVODA - BÖLCSŐDE,,16654811104,16654811851032204,,202230,5743 Lőkösháza Alapítók utca 20 ,Szűcs Boglárka,2024-08-01
95274,343589,LŐKÖSHÁZA KÖZSÉG POLGÁRMESTERI HIVATALA,,15343587204,15343587841132504,703855,,5743 Lőkösháza Eleki út 28 ,Nagy Mihály,2011-06-08
99490,568922,LÓKÚT KÖZSÉG ÖNKORMÁNYZATÁNAK NAPKÖZIOTTHONOS ÓVODÁJA,,15568924119,15568924851032219,,,8425 Lókút Bem J. utca 75 ,Adorjánné Ihász Teréz,2004-09-01
96902,405186,LÓNYA KÖZSÉG POLGÁRMESTERI HIVATALA,,15405188215,15405188841132115,716958,,4836 Lónya Kossuth út 39 ,Dr. Baka Istvánné,2010-10-04
96908,405823,LÓNYAY MENYHÉRT ÁLTALÁNOS ISKOLA,,15405827215,15405827852032215,,033503,4623 Tuzsér Lónyay út 1 ,Pokol Miklós,2007-08-01
102356,620475,LÓNYAY MENYHÉRT ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS ÓVODA,,,16821743801032215,,,4836 Lónya Árpád út 95 ,Ember Jánosné,2006-07-01
97708,442220,LÓNYAY MENYHÉRT SZAKKÖZÉP- ÉS SZAKKÉPZŐ ISKOLA,,15442222215,15442222853132215,,033697,4800 Vásárosnamény Kossuth út 19 ,Tóth Lajos,2010-08-01
105812,674687,LORÁNTFFY ZSUZSANNA ÁLTALÁNOS ISKOLA,,16731635209,16731635852032209,,031103,4225 Debrecen Józsakert utca 9 ,Danku Attila,2012-08-01
107949,792888,LORÁNTFFY ZSUZSANNA ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,15792888205,15792888852032205,,201494,3551 Ónod Nyéki út 4 ,Gál Istvánné,2011-08-01
101960,616517,LÓRÁNTFFY ZSUZSANNA ÁLTALÁNOS ISKOLA ÉS ÓVODA,,,16675999801032205,,,3954 Györgytarló Széchenyi út 1 ,,
103426,635868,"LORÁNTFFY ZSUZSANNA ÁLTALÁNOS, MAGYAR-ANGOL KÉT TANÍTÁSI NYELVŰ ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS NAPKÖZI OTTHONOS ÓVODA",,,16677472851032205,,029130,3551 Ónod Nyéki út 4 ,Gálné Tatár Mária,2007-08-15
97870,450603,LORÁNTFFY ZSUZSANNA KOLLÉGIUM,,15450607212,15450607552332212,,,3100 Salgótarján Kissomlyó út 2 ,,
95787,364032,"LORÁNTFFY ZSUZSANNA SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",,15364036207,15364036853132207,,030214,2400 Dunaújváros Radnóti Miklós utca 6 ,Őszi Attila,2009-08-01
89771,771434,LORÁNTFFY ZSUZSANNA SZOCIÁLIS INTÉZMÉNY,,15771432209,15771432881032209,,,4125 Pocsaj Nagy utca 51 ,Kocsis Lajos,2023-01-17
96165,378198,"LŐRINCI MÁRCIUS 15. GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS  KOLLÉGIUM",,15378194210,15378194853232210,,031629,3024 Lőrinci Kastélykert út ,Oroián Erzsébet,2012-08-01
83254,382463,"LŐRINCI ""NAPSUGÁR "" ÓVODA ÉS BÖLCSŐDE",,15382465210,15382465851032210,,031346,3021 Lőrinci Rákóczi Ferenc utca 73 ,KEREKNÉ BICSKEI ANITA,2024-01-29
83180,378956,LŐRINCI POLGÁRMESTERI HIVATAL,,15378950210,15378950841132510,710561,,3021 Lőrinci Szabadság tér 26 ,DR. PETŐ ERNŐ ZSOLT,2020-04-01
102966,626576,LÖRINCI VÁROSI KÖNYVTÁR,,,16747290925132210,,,3021 Lőrinci Árpád út 92 ,Papp Hajnalka,2003-07-01
91243,798967,LŐRINCI VÁROSI KÖNYVTÁR ÉS MŰVELŐDÉSI HÁZ,,15798963110,15798963910132210,,,3021 Lőrinci Szabadság tér 4/a ,,
96273,382517,LÖRINCI  VÁROSI ZENEISKOLA,,,15382513801032210,,,3021 Lőrinci Árpád út 40 ,Kelemen Attila,2003-09-01
104064,646099,LŐRINCI VÁROSI ZENEISKOLA - ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,,16748260852032210,,039930,3021 Lőrinci Árpád út 40 ,Bereczné Deme Judit,2009-01-01
93375,831169,LŐRINCI VÁROSÜZEMELTETÉSI INTÉZMÉNY,,15831165210,15831165841132210,,,3021 Lőrinci Szabadság  tér 26 ,Kerepesi Ferenc,2020-04-13
97474,430597,LŐRINCZE LAJOS ÁLTALÁNOS ISKOLA,,15430599219,15430599852032219,,037134,8444 Szentgál Hársfa utca 14 ,Szentes Katalin,2012-08-01
103774,641599,LŐRINCZE LAJOS ÁLTALÁNOS ISKOLA HEGYESHALOM,,16711620108,16711620852032208,,030647,9222 Hegyeshalom Rákóczi F. utca 13 ,Nusserné Bedő Gyöngyi,2011-07-01
98473,508243,LOSONCI TÉRI ÁLTALÁNOS ISKOLA,,15508243242,15508243852032201,,034932,1083 Budapest Losonci tér 1 ,Stenczinger Csilla,2010-08-01
97651,440886,"LOSONTZI ISTVÁN ÓVODA,  ÁLTALÁNOS  ISKOLA,  FEJLESZTŐ ISKOLA, SPECIÁLIS SZAKISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA, DIÁKOTTHON, GYERMEKOTTHON ÉS PEDAGÓGIAI SZAKSZOLGÁLAT",,15440880213,15440880852031213,749761,038539,2700 Cegléd Buzogány utca 23 ,Farkas Edit,2012-08-01
98447,506272,LOVAG UTCAI ÁLTALÁNOS ISKOLA,,15506272242,15506272801032201,,,1066 Budapest Lovag utca 9-11 ,,
103668,639668,LOVASBERÉNYI ÁLTALÁNOS ISKOLA,,16698134107,16698134852032207,,030168,8093 Lovasberény Kossuth utca 90 ,BÁDER ERIKA,2007-07-01
86315,639679,LOVASBERÉNYI CSICSERGŐ ÓVODA ÉS KONYHA,,16698165207,16698165851032207,,030015,8093 Lovasberény Vörösmarty utca 2 ,SZILI GABRIELLA VIOLA,2024-08-16
82872,362928,LOVASBERÉNYI POLGÁRMESTERI HIVATAL,,15362924207,15362924841132507,707259,,8093 Lovasberény Kossuth Lajos utca 62 ,Dr. Koncz László,2008-11-11
100141,589112,LOVAS-PALOZNAK KÖZSÉGEK KÖRJEGYZŐSÉGE,,15589112119,15589112841132219,,,8229 Paloznak Fő utca 10 ,Tóth Gáborné,2005-01-01
99461,567970,LOVASSY LÁSZLÓ GIMNÁZIUM,,15567978219,15567978853132219,,037169,8200 Veszprém Cserhát lakótelep 11 ,Schultz Zoltán,2012-08-16
97585,437837,LOVÁSZI-DOBRI-KERKATESKÁND-SZÉCSISZIGET-TORMAFÖLDE-TORNYISZENTMIKLÓS KÖZSÉGEK KÖRJEGYZŐSÉGE,,15437833120,15437833841132220,,,8878 Lovászi Kútfej utca 112 ,Dr. Hercz Judit,1991-01-01
87392,666303,LOVÁSZI GONDOZÁSI KÖZPONT,,16890439220,16890439873032220,,,8878 Lovászi Petőfi Sándor utca 1 ,Nagyné Németh Krisztina,2022-01-01
91958,810650,LOVÁSZI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15810654120,15810654841132520,,,8878 Lovászi Kútfej utca 112 ,dr. Novák Anett,2017-01-01
91221,798527,LOVÁSZI ÓVODA,,15798523120,15798523851032220,,201708,8878 Lovászi Kútfej utca 110 ,Tótiván Katalin,2021-08-16
99448,567453,"LOVÁSZPATONA,  BAKONYSÁG KÖZSÉGEK KÖRJEGYZŐSÉGE",,15567459119,15567459841132219,,,8553 Lovászpatona Kossuth tér 2 ,Dr. Reichert László,2006-11-01
94367,844976,LOVÁSZPATONAI ÖNKORMÁNYZATI KONYHA,,15844978219,15844978562932219,,,8553 Lovászpatona Kossuth Lajos utca 48 ,Gazsó Enikő,2020-04-01
87986,685335,LÖVÉSZ UTCAI ÓVODA,,16794773213,16794773851032213,,037698,2700 Cegléd Lövész utca 2 ,Szekerné Veres Katalin,2021-08-01
103795,641973,LÖVŐI ÁLTALÁNOS ISKOLA ÉS ÓVODA,,16712119208,16712119852032208,,030675,9461 Lövő Fő utca 183 ,Rákóczi László,2008-08-16
91668,807041,LÖVŐI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15807047108,15807047841132508,,,9461 Lövő Fő utca 181 ,Horváth Edina,2023-06-01
91752,808093,LÖVŐI NAPSUGÁR ÓVODA,,15808093208,15808093851032208,,201960,9461 Lövő Fő utca 180 ,Horváth-Kiss Lívia,2023-08-01
95962,371155,LÖVŐ-VÖLCSEJ-NEMESKÉR KÖRJEGYZŐSÉG,,15371159108,15371159841132208,,,9461 Lövő Fő utca 181 ,Lukács Antalné,2005-05-01
92252,814306,LUCFALVAI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15814304112,15814304841132512,,,3129 Lucfalva Rákóczi út 38 ,Cservölgyiné dr. Urbán Erika,2023-11-13
107852,790839,LUCFALVA - NAGYBÁRKÁNY - NAGYKERESZTÚR KÖZSÉGEK KÖRJEGYZŐSÉGE,,15790831112,15790831841132212,,,3129 Lucfalva Rákóczi út 38 ,Kozák Károlyné,2013-01-01
97992,454403,LUCFALVA - NAGYKERESZTÚR KÖZSÉGEK KÖRJEGYZŐSÉGE,,,15454405841132212,,,3129 Lucfalva Rákóczi út 38 ,Kozák Károlyné,2011-01-01
87608,672506,"LUCFALVA-NAGYKERESZTÚR-MÁRKHÁZA-KISBÁRKÁNY KÖZNEVELÉSI INTÉZMÉNYI TÁRSULÁS ""FÉSZEK"" ÓVODÁJA",,16778793112,16778793851032212,,032122,3129 Lucfalva Rákóczi út 68 ,,
105658,672496,LUCFALVA-NAGYKERESZTÚR-SÁMSONHÁZA KÖZOKTATÁSI INTÉZMÉNYI TÁRSULÁS ÁLTALÁNOS ISKOLÁJA,,16775178112,16775178852032212,,032254,3129 Lucfalva Rákóczi út 36 ,Klagyivik Attiláné,2010-08-16
92199,813606,LUDÁNYHALÁSZI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15813602112,15813602841132512,,,3188 Ludányhalászi Rákóczi út 69 ,Németh Ilona,2019-01-24
97888,451282,LUDÁNYHALÁSZI KÖZSÉG KÉPVISELŐ-TESTÜLETÉNEK HIVATALA,,15451282112,15451282841132512,728119,,3188 Ludányhalászi Rákóczi út 69 ,Kereszti Márta,1998-03-16
87613,672825,LUDÁNYHALÁSZI MESEKERT ÓVODA,,16778054212,16778054851032212,,202099,3188 Ludányhalászi Kossuth út 10 ,Ádámné Nagy Tímea,2023-08-16
108035,794288,LUDAS ÉS NAGYFÜGED KÖZSÉGEK KÖRJEGYZŐSÉGE,,15794282210,15794282841132210,,,3282 Nagyfüged Kossuth út 15 ,Dr. Molnár Péter,2011-09-01
101371,610625,LUDAS KÖZSÉG KÖNYVTÁRA,,16747544110,16747544925132210,,,3274 Ludas Fő út 106 ,,
96238,381718,LUDAS KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,,15381718210,15381718841132510,711414,,3274 Ludas Fő tér 1 ,Dr. Molnár Péter,2009-09-01
86635,647997,LUDAS KÖZSÉG ÓVODÁJA,,16748909210,16748909851032210,,201102,3274 Ludas Fő tér 3 ,,
82183,329134,LUDWIG MÚZEUM - KORTÁRS MŰVÉSZETI MÚZEUM,,15329138243,15329138910231201,050588,,1095 Budapest  Komor Marcell utca 1 ,Klugené dr. Fabényi Júlia,2023-06-01
84082,423320,"LUKÁCSHÁZI GYÖNGYHÁZ ÓVODA, BÖLCSŐDE ÉS KONYHA",,15423328218,15423328851032218,,202173,9724 Lukácsháza Nagycsömötei  utca 8 ,Horváthné Szilvágyi Beáta,2024-07-01
91497,804721,LUKÁCSHÁZI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15804721118,15804721841132518,,,9724 Lukácsháza Szombathelyi út 2 ,dr. Czenki Balázs,2023-01-01
104587,655226,LUKÁCS KÁROLY VÁROSI KÖNYVTÁR,,16806348114,16806348910132214,,,8630 Balatonboglár Tavasz utca 1 ,Pongrácz Ilona,2009-04-21
105915,675882,LUKÁCS SÁNDOR MECHATRONIKAI ÉS GÉPÉSZETI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,,16718081208,16718081853232208,,030739,9027 Győr Mártírok útja 13-15 ,Rákóczi Tibor,2011-08-01
98044,466510,"LUKÁCS SÁNDOR MECHATRONIKAI ÉS GÉPÉSZETI SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",,15466516208,15466516802232208,,,9027 Győr Mártírok útja 13-15 ,Rákóczi Tibor,2006-08-01
105393,668637,LUKIN LÁSZLÓ ALAPFOKÚ MŰVÉSZETI ISKOLA,,16792616113,16792616852032213,,039974,2030 Érd Felső utca 33 ,Stiblo Anna,2012-08-01
86758,650858,LURKÓ BÖLCSŐDE,,16795860213,16795860889132213,,,2730 Albertirsa Baba utca 1 ,Petró Rita Barbara,2022-10-01
104668,656443,LURKÓ-KUCKÓ ÓVODA,,16807916114,16807916851032214,,033862,7452 Somogyaszaló Kossuth L. utca 125 ,,
99528,569611,LURKÓ KUCKÓ ÓVODA ÉS TAGINTÉZMÉNYEI,,15569619219,15569619851032219,,036794,8100 Várpalota Mártírok útja 3 ,Ólé Margit,2010-08-01
100639,602439,LURKÓ NAPKÖZIOTHONOS ÓVODA,,,16725575801032209,,,4200 Hajdúszoboszló Törökdomb utca 11 ,Garabucziné Gábor Mária,1992-09-01
91213,798396,LURKÓ ÓVODA,,15798396219,15798396851032219,,201671,8192 Hajmáskér Rákóczi Ferenc utca 13 ,TÓTH BOGLÁRKA,2022-10-01
102685,623762,LURKÓ ÓVODA,,,16883567801032219,,,8192 Hajmáskér Rákóczi utca 13 ,Kovácsné Tobak Márta,2003-09-01
86734,650418,LUSTIGE ZWERGE NÉMET NEMZETISÉGI ÓVODA,,16935901113,16935901851037213,,200641,2083 Solymár Mátyás király utca 19 ,Drevenáné Schokátz Ágnes,2021-08-16
99249,560629,MACI ÓVODA,,15560627120,15560627801032220,,,8924 Alsónemesapáti Kossuth utca 23 ,,
86212,636832,MACKÓ KUCKÓ BÖLCSŐDE ÉS NAPKÖZIOTTHONOS ÓVODA,,16678741105,16678741851032205,,028824,3718 Megyaszó Monoki út 4 ,Halászné Borza Izabella,2024-08-16
86098,634102,MACKÓ-KUCKÓ ÓVODA,,16653195104,16653195851032204,,028058,5600 Békéscsaba Orosházi út 56 ,Orczifalvi Éva,2024-08-01
87848,680473,MACKÓS ÓVODA,,16910898243,16910898851032201,,034482,1126 Budapest Németvölgyi út 46 ,Budaházi Márta,2022-08-01
103946,644413,MÁCSAI SÁNDOR MŰVELŐDÉSI HÁZ,,,16727261932932209,,,4183 Kaba Szabadság tér 9 ,,
91749,808059,MÁCSAI SÁNDOR MŰVELŐDÉSI HÁZ ÉS VÁROSI KÖNYVTÁR,,15808055109,15808055910132209,,,4183 Kaba Szabadság  tér 9 ,Vágó Emese,2021-01-01
96563,395566,MADÁCH IMRE GIMNÁZIUM,,15395560113,15395560853132213,,032557,2600 Vác Brusznyai Árpád utca 4 ,Horváth Edit,2012-11-23
98385,494416,MADÁCH IMRE GIMNÁZIUM,,15494418142,15494418853132201,,035233,1073 Budapest Barcsay utca 5 ,Mészáros Csaba,2012-08-16
98454,507114,MADÁCH IMRE GIMNÁZIUM,,15507118242,15507118802132201,,,1073 Budapest Barcsay utca 5 ,,
105786,674094,MADÁCH IMRE GIMNÁZIUM ÉS SZAKKÖZÉPISKOLA,,16779189212,16779189853132212,,032295,3100 Salgótarján Arany János út 12 ,Szluka Pálné,2012-08-01
97947,453473,MADÁCH IMRE KOLLÉGIUM,,15453473212,15453473559031212,749387,040523,2660 Balassagyarmat Régimalom utca 2 ,Magyar Zoltán Csaba,2012-04-01
105793,674193,MADÁCH IMRE KÖRZETI ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHON,,16778786212,16778786852032212,,032200,2699 Szügy Rákóczi út 99-101 ,Csábi Csaba,2012-08-01
105971,676757,MADÁCH IMRE MAGYAR-ANGOL KÉT TANÍTÁSI NYELVŰ ÁLTALÁNOS ISKOLA,,16682672106,16682672852032206,,029656,6721 Szeged Madách utca 20 ,Dr. Ezumahné Németh Györgyi,2009-08-01
96566,395632,MADÁCH IMRE MŰVELŐDÉSI KÖZPONT,,15395632213,15395632932932213,,,2600 Vác Dr. Csányi László körút 63 ,Laczi Sarolta,2020-01-01
96555,395104,"MADÁCH IMRE SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",,15395106213,15395106853231213,749541,032640,2100 Gödöllő Ganz Ábrahám utca 3 ,Kocsi Tamás,2009-08-01
100660,602648,MADÁCH IMRE VÁROSI KÖNYVTÁR,,,16774892925132212,,,2660 Balassagyarmat Rákóczi fejedelem útja 50 ,,
87592,672001,MADÁCH IMRE VÁROSI KÖNYVTÁR,,16779945112,16779945910132212,,,2660 Balassagyarmat Rákóczi fejedelem út 50 ,Vitéz Katalin,2023-04-01
98298,492719,MADÁCH SZÍNHÁZ,,15492715242,15492715923132201,,,1073 Budapest Erzsébet körút 29-33 ,,
82466,336752,MADARASI POLGÁRMESTERI HIVATAL,,15336756203,15336756841132503,702759,,6456 Madaras Báthori István utca 1 ,Giszinger Klára,2001-06-01
92421,816652,MADARASI SZIVÁRVÁNY ÓVODA,,15816650203,15816650851032203,,202596,6456 Madaras Báthori István utca 9 ,Koszorus-Rausch Csilla,2024-08-01
85768,577522,"MADARASI TELEPÜLÉSELLÁTÓ, BERUHÁZÓ ÉS SZOLGÁLTATÓ SZERVEZET",,15577520216,15577520841132216,,,5321 Kunmadaras Kossuth tér 1 ,Viktor Péter,2024-07-01
85735,576163,MADARÁSZ IMRE EGYESÍTETT ÓVODA,,15576165216,15576165851032216,,202329,5300 Karcag Táncsics körút 17 ,Balajtiné Sütő Margit,2023-11-01
86308,639459,MADARÁSZ JÓZSEF VÁROSI KÖNYVTÁR,,16696527207,16696527910132207,,,7000 Sárbogárd Hősök tere 16 ,Nagy Beáta,2022-09-15
